Id,SalePrice
2735,135600.54941904754
2736,137681.88063421857
2737,111058.86757709645
2738,124943.20189821895
2739,164177.06818603445
2740,149019.77761555475
2741,123589.228911174
2742,176439.31619683397
2743,139597.14042949234
2744,166124.7944672557
2745,160700.17713870108
2746,126577.10206384142
2747,174494.7184851002
2748,116567.13559889898
2749,141136.89385531785
2750,114201.04764502484
2751,135250.70780782052
2752,231340.02316921158
2753,180983.2432515889
2754,214097.87679751276
2755,135903.6409843358
2756,60713.57517503237
2757,54912.04296524648
2758,72687.95791787561
2759,164877.8717195599
2760,105336.38124774117
2761,136840.28365525836
2762,137906.5878153036
2763,229904.4762809471
2764,199003.50161190564
2765,287292.28214430367
2766,103995.23003363481
2767,61449.0195095113
2768,93750.84393644298
2769,124325.2881693464
2770,176894.71748555615
2771,97299.4387656739
2772,73233.30502387439
2773,139787.41049541347
2774,144313.3324387835
2775,113699.4117166762
2776,156542.64725639857
2777,168764.7951598242
2778,138171.43063487567
2779,91197.23349003773
2780,117980.33803730388
2781,90030.45023809688
2782,82180.5149459088
2783,85359.56224133936
2784,93035.00963080302
2785,120469.43378807802
2786,45719.921075025806
2787,117468.57147505973
2788,45512.52515239199
2789,176482.07635065995
2790,91270.16398122278
2791,100089.85405926383
2792,33910.81299434428
2793,179127.49939145893
2794,69172.58412407176
2795,116753.55554933683
2796,83594.2818507977
2797,202640.5883305656
2798,125597.39842803136
2799,116047.00837309624
2800,67482.40291506413
2801,111909.3642301897
2802,135010.37263829168
2803,148593.0460013192
2804,147877.8591392279
2805,111946.34306444996
2806,75593.0019418213
2807,184220.5731240278
2808,152157.6969351743
2809,113877.25649327051
2810,128225.01393409586
2811,174408.98713201925
2812,176797.87095432158
2813,139995.5490943297
2814,142634.96234147577
2815,92634.5000294752
2816,239523.39796791412
2817,156486.98216297268
2818,123284.11472249124
2819,195058.81101734773
2820,123544.43650905997
2821,111441.75023302552
2822,198812.05336213578
2823,273066.3734019706
2824,146720.1223508995
2825,183110.72668924858
2826,122667.460428074
2827,125411.53326931351
2828,236294.63372143637
2829,237502.76557288994
2830,218004.0228602892
2831,202728.93001915468
2832,237218.95726955705
2833,275192.8896002795
2834,214801.32849037694
2835,221321.64598568017
2836,207105.70733946026
2837,183764.6923036467
2838,133900.9860727496
2839,182893.7357007988
2840,207929.11830741935
2841,210982.98324234178
2842,235274.68623806653
2843,154325.57823534752
2844,182642.12613345543
2845,111543.05508117727
2846,216231.28645460692
2847,218436.8574323809
2848,249524.82208609628
2849,207176.43556078325
2850,298401.3118236165
2851,231000.3434651919
2852,249294.90950762248
2853,233072.20994674624
2854,163603.9870800136
2855,222263.77914126008
2856,204679.1797742016
2857,197608.18300529174
2858,220033.26658905798
2859,119780.58419329708
2860,109867.20400706225
2861,144267.67267750762
2862,221788.91726928973
2863,145061.23405654775
2864,241128.18925381056
2865,148412.19350972923
2866,189316.6478092852
2867,69518.66128352378
2868,131604.15431047184
2869,97199.61097062356
2870,133372.75721428206
2871,84578.79903131712
2872,5093.618914812803
2873,81432.42746168503
2874,137623.66290345707
2875,111181.36577530683
2876,191568.9823652848
2877,127154.49993277085
2878,150646.20386220596
2879,123752.28880204831
2880,92174.0102822294
2881,138589.32134989894
2882,151474.70246238518
2883,186079.4910732773
2884,214327.99153391016
2885,168417.10183533863
2886,223747.83363276802
2887,118049.57435696397
2888,140808.9346281793
2889,37969.42739399173
2890,57942.829362931894
2891,139807.212189944
2892,36361.071730471565
2893,66314.82773267722
2894,38255.74536661408
2895,284026.45257409546
2896,258138.23157175723
2897,199341.2012795807
2898,164608.45495156606
2899,224620.02861006907
2900,159260.80869116052
2901,220843.9588233661
2902,191924.31802337954
2903,307079.6412919967
2904,321998.1439790318
2905,42046.59181501879
2906,254520.33889214857
2907,96119.14165913127
2908,124187.74517789355
2909,146665.68997088866
2910,49014.93879808788
2911,57192.38216925855
2912,160022.69069113815
2913,60765.40288951504
2914,43214.66165679414
2915,50409.32188769616
2916,64013.9348364945
2917,164913.328510031
2918,91034.37025282509
2919,254764.330518974
